stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1579,1579,"CHURCH AVE + RIDGE",,40.507353,-80.079397,01,,,,,0
158,158,"MCKNIGHT RD + IVORY AVE RAMP (ISLAND)",,40.498345,-80.013054,01,,,,,0
1580,1580,"CHURCH AVE + WALNUT",,40.506971,-80.076942,01,,,,,0
1581,1581,"CHURCH AVE + VICTORIA",,40.506461,-80.074766,01,,,,,0
1582,1582,"DIVISION ST + MARIE",,40.504389,-80.075174,01,,,,,0
15833,15833,"ARLINGTON+ JOHN F.S.",,40.417950,-79.987142,01,,,,,0
15835,15835,"BELTZHOOVER + CEDARHURST",,40.418453,-79.997337,01,,,,,0
15836,15836,"BELTZHOOVER + FREELAND",,40.419206,-79.997358,01,,,,,0
15838,15838,"BELTZHOOVER + FREELAND",,40.419026,-79.997262,01,,,,,0
15839,15839,"BELTZHOOVER + ORCHARD",,40.417847,-79.997214,01,,,,,0
15842,15842,"GRANDVIEW AVE + #1209 (DUQUESNE INCLINE)",,40.438188,-80.018936,01,,,,,0
15844,15844,"FINGAL ST + #225(FINGAL/RUTLDGE TERMIN)",,40.440038,-80.027037,01,,,,,0
15851,15851,"WALMART + SHELTER (N VERSAILLES)",,40.387864,-79.823247,01,,,,,0
15853,15853,"WATERFRONT DRIVE + COMMONWEALTH BANK",,40.413344,-79.907259,01,,,,,0
1587,1587,"NORTH AVE + ARCH ST",,40.455176,-80.008476,01,,,,,0
15874,20379,"WATERFRONT DRIVE + RECREATION CENTER",,40.413917,-79.904917,01,,,,,0
15876,15876,"MOUNTAINVIEW DR + CENTURY DR FS",,40.346586,-79.951512,01,,,,,0
15878,15878,"EAST BUSWAY + HAMNETT STATION C",,40.437189,-79.885613,01,,,,,0
15879,15879,"EAST BUSWAY + ROSLYN STATION C",,40.419440,-79.886376,01,,,,,0
15880,15880,"EAST BUSWAY + WILKINSBURG STATION C",,40.446887,-79.888646,01,,,,,0
15881,15881,"WEST COMMONS + THE ALLEGHENY SENIOR HOME",,40.450584,-80.007149,01,,,,,0
15885,15885,"RUTH ST + KATHLEEN",,40.425795,-80.005168,01,,,,,0
15886,15886,"KATHLEEN + HARWOOD",,40.425450,-80.004162,01,,,,,0
15887,15887,"KATHLEEN + HABERMAN",,40.425539,-80.002824,01,,,,,0
1589,1589,"NORTH AVE + MONTEREY ST",,40.454419,-80.012437,01,,,,,0
1590,1590,"NORTH AVE + BRIGHTON RD",,40.454075,-80.014394,01,,,,,0
15908,15908,"CENTURY SQUARE ENTRANCE RAMP + MOUNTIANVIEW",,40.347555,-79.949110,01,,,,,0
1591,1591,"BRIGHTON RD + TAYLOR AVE",,40.455793,-80.015169,01,,,,,0
1592,18313,"BRIGHTON RD + JACKSONIA ST FS",,40.457044,-80.015594,01,,,,,0
1593,1593,"BRIGHTON RD + COLUMBIA PL",,40.458351,-80.016021,01,,,,,0
1594,1594,"BRIGHTON RD + CHARLES",,40.459609,-80.016874,01,,,,,0
15946,15946,"GRANT ST + US STEEL STOP B",,40.441664,-79.995195,01,,,,,0
15952,15952,"PENNSYLVANIA + BRIGHTON",,40.456026,-80.015513,01,,,,,0
1596,1596,"BRIGHTON RD + FARRIS ST STEPS",,40.463029,-80.020522,01,,,,,0
15974,15974,"GRAND AVE + HUBERT (NEVILLE PNR)",,40.512871,-80.135091,01,,,,,0
15980,15980,"SILVER LANE + DIANA FS",,40.459539,-80.138833,01,,,,,0
1599,1599,"BRIGHTON RD + OLIVER HIGH SCHOOL",,40.463751,-80.022547,01,,,,,0
15991,15991,"GRAND AVE + NEVILLE METALS",,40.506232,-80.106802,01,,,,,0
15992,15992,"HERBST + BOSTIAN",,40.485336,-80.113008,01,,,,,0
16,99890,"VILLAGE AT TERMINAL- NO STOP",,40.338073,-80.057655,01,,,,,0
1601,1601,"BRIGHTON RD + MARSHALL",,40.466752,-80.024901,01,,,,,0
16014,16014,"HAY ST RAMP + INBOUND SHELTER",,40.443528,-79.886976,01,,,,,0
16019,16019,"OAK HILL + HYMAN",,40.441375,-79.970077,01,,,,,0
1602,1602,"BRIGHTON RD + HIGHWOOD",,40.468433,-80.025165,01,,,,,0
16020,16020,"OAK HILL + BENTLY",,40.440214,-79.969859,01,,,,,0
16022,16022,"ALLEQUIPPA ST + SR RESIDENCE (#2418)",,40.440622,-79.968550,01,,,,,0
16023,16023,"ALLEQUIPPA ST + WHITRIDGE",,40.441034,-79.968027,01,,,,,0
16024,16024,"ALLEQUIPPA ST + ROBINSON",,40.442734,-79.965859,01,,,,,0
16025,16025,"WADSWORTH ST + ROBINSON",,40.443311,-79.966436,01,,,,,0
16026,16026,"ECKSTIEN + WADSWORTH",,40.442613,-79.968430,01,,,,,0
16027,16027,"BENTLY DR + OAK HILL",,40.440034,-79.969837,01,,,,,0
16028,16028,"OAK HILL DR + ECKSTIEN",,40.441506,-79.969941,01,,,,,0
16029,16029,"EAST LIBERTY DRWY + FIFTH FS",,40.456011,-79.910856,01,,,,,0
1603,1603,"BRIGHTON RD + WOODLAND",,40.470006,-80.025572,01,,,,,0
1605,1605,"BRIGHTON RD + MCDOWELL",,40.471770,-80.026958,01,,,,,0
16051,16051,"AMBRIDGE PARK AND RIDE",,40.592449,-80.228140,01,,,,,0
1606,1606,"BRIGHTON RD + WESTBORN",,40.473529,-80.028626,01,,,,,0
16063,16063,"EAST BUSWAY + SWISSVALE STATION A",,40.415288,-79.879050,01,,,,,0
1607,1607,"BRIGHTON RD + WADLOW",,40.475272,-80.030153,01,,,,,0
1608,1608,"BRIGHTON RD + WOODS RUN",,40.476352,-80.031616,01,,,,,0
16086,16086,"CHATEAU + FRANKLIN",,40.455436,-80.028775,01,,,,,0
1610,1610,"BRIGHTON RD + ACACIA",,40.479706,-80.031059,01,,,,,0
16104,16104,"EAST BUSWAY + WILKINSBURG STATION A",,40.446560,-79.888573,01,,,,,0
16105,16105,"EAST BUSWAY + HAMNETT STATION A",,40.436841,-79.885696,01,,,,,0
16106,16106,"EAST BUSWAY + ROSLYN STATION A",,40.419086,-79.886292,01,,,,,0
16107,16107,"EAST BUSWAY + HERRON STATION B",,40.459163,-79.966949,01,,,,,0
16109,16109,"EAST BUSWAY + EAST LIBERTY STATION B",,40.459348,-79.923089,01,,,,,0
16110,16110,"EAST BUSWAY + HOMEWOOD STATION B",,40.453000,-79.899379,01,,,,,0
16111,16111,"EAST BUSWAY + WILKINSBURG STATION B",,40.446781,-79.888757,01,,,,,0
16118,16118,"EAST BUSWAY + WILKINSBURG STATION D",,40.446630,-79.888475,01,,,,,0
16119,16119,"EAST BUSWAY + HOMEWOOD STATION D",,40.452929,-79.898897,01,,,,,0
16120,16120,"EAST BUSWAY + EAST LIBERTY STATION D",,40.459539,-79.922767,01,,,,,0
16121,16121,"EAST BUSWAY + NEGLEY STATION D",,40.456705,-79.932622,01,,,,,0
16122,16122,"EAST BUSWAY + HERRON STATION D",,40.459362,-79.966613,01,,,,,0
1613,1613,"BRIGHTON RD + DAVIS",,40.481541,-80.033551,01,,,,,0
1615,1615,"BRIGHTON RD + TERMON",,40.482962,-80.035329,01,,,,,0
1616,1616,"BRIGHTON RD + BENTON",,40.484236,-80.035728,01,,,,,0
16177,16177,"WOODSTOCK AVE + SWISSVALE STATION STEPS",,40.415777,-79.878730,01,,,,,0
1618,1618,"BRIGHTON RD + KLEBER",,40.486996,-80.037224,01,,,,,0
1619,1619,"BRIGHTON RD + PENNOCK",,40.487330,-80.039015,01,,,,,0
16198,16198,"E PGH-MCKSPT BLVD + OVERHILL",,40.377703,-79.828056,01,,,,,0
1620,1620,"BRIGHTON RD + PERROTT",,40.487591,-80.040459,01,,,,,0
16201,20581,"E PGH-MCKSPT BLVD + #625",,40.374323,-79.827698,01,,,,,0
16227,16227,"BOWMAN AVE + LIME",,40.360891,-79.832850,01,,,,,0
16229,16229,"EAST PITTSBURGH-MCKEESPORT + FAIRMONT",,40.362175,-79.830558,01,,,,,0
16230,16230,"EAST PITTSBURGH-MCKEESPORT BLVD + AULT",,40.364505,-79.829199,01,,,,,0
16231,16231,"EAST PITTSBURGH-MCKEESPORT BLVD + ORRIS",,40.368953,-79.830665,01,,,,,0
16233,16233,"EAST PITTSBURGH-MCKEESPORT BLVD + THE LANE",,40.371262,-79.828348,01,,,,,0
1624,1624,"LINCOLN AVE + KESWICK AVE",,40.489931,-80.047678,01,,,,,0
16243,16243,"PORT PERRY RD + CLYDE",,40.385900,-79.832527,01,,,,,0
1625,1625,"LINCOLN AVE + STRAW AVE",,40.491603,-80.047725,01,,,,,0
1626,1626,"LINCOLN AVE + BRIGHTON RD",,40.492506,-80.049223,01,,,,,0
16261,16261,"LINCOLN AVE + BURNSIDE",,40.489103,-80.046984,01,,,,,0
16270,16270,"DUQUESNE BLVD + GRANT",,40.373794,-79.845012,01,,,,,0
1628,1628,"LINCOLN AVE + FREMONT AVE",,40.493994,-80.052254,01,,,,,0
16281,16281,"WAL MART DR + SHELTER",,40.341259,-79.944847,01,,,,,0
163,163,"EAST ST + VENTURE ST FS",,40.485058,-80.009567,01,,,,,0
1630,1630,"LINCOLN AVE + BALPH",,40.495525,-80.055405,01,,,,,0
1632,1632,"DIVISION ST + MARIE",,40.504413,-80.075068,01,,,,,0
1633,1633,"CHURCH AVE + VICTORIA",,40.506430,-80.074632,01,,,,,0
1634,1634,"CHURCH AVE + WALNUT",,40.506989,-80.076590,01,,,,,0
16340,16340,"PROSPECT RD + BERLY",,40.361337,-79.962258,01,,,,,0
16344,20446,"WOODSTOCK + SWISSVALE STATION STEPS",,40.415683,-79.878250,01,,,,,0
16346,16346,"EAST HILLS DR + #2340",,40.455867,-79.870829,01,,,,,0
16347,16347,"MT TROY RD + BAUN",,40.481491,-79.989209,01,,,,,0
1635,1635,"CHURCH AVE + RIDGE",,40.507393,-80.079144,01,,,,,0
1637,1637,"CHURCH AVE + FOREST",,40.508149,-80.082591,01,,,,,0
16384,16384,"OXFORD DR + HOME DEPOT",,40.344515,-80.049766,01,,,,,0
164,164,"EAST ST + MT PLEASANT RD",,40.482270,-80.005994,01,,,,,0
16403,16403,"KNOEDLER RD + MERRYHEART HOME #100",,40.341969,-79.982456,01,,,,,0
16426,16426,"AMITY ST + 8TH NS",,40.407241,-79.911147,01,,,,,0
16427,16427,"SHADY AVE + 5TH",,40.452006,-79.920397,01,,,,,0
16437,16437,"WILDWOOD AVE + #473",,40.503741,-79.840344,01,,,,,0
16443,16443,"FREEPORT RD + CALIFORNIA",,40.618413,-79.732157,01,,,,,0
1646,1646,"CENTER AVE + CHURCH",,40.513202,-80.098470,01,,,,,0
1647,1647,"CENTER AVE + PENNSYLVANIA",,40.513162,-80.099814,01,,,,,0
16470,16470,"BEATTY ST + EVA",,40.461242,-79.927437,01,,,,,0
16471,16471,"BEATTY ST + BAUM NS",,40.460470,-79.927921,01,,,,,0
16474,16474,"BAKER ST + #7207",,40.487813,-79.923153,01,,,,,0
1648,1648,"CENTER AVE + ALLEGHENY",,40.513133,-80.100991,01,,,,,0
16482,16482,"SAMPLE RD + HIGH MEADOW",,40.573361,-79.993726,01,,,,,0
16484,16484,"CRESCENT + SULLIVAN WAY",,40.502019,-79.946954,01,,,,,0
16485,16485,"CRESCENT + SULLIVAN WAY",,40.502042,-79.946767,01,,,,,0
16489,16489,"GEARING + FREELAND",,40.418280,-80.005260,01,,,,,0
1649,1649,"CENTER AVE + WALLISTON",,40.513058,-80.102799,01,,,,,0
16491,16491,"FREEPORT RD + DALLAS",,40.622754,-79.726233,01,,,,,0
165,165,"EAST ST + MILROY ST",,40.476913,-80.006848,01,,,,,0
16500,16500,"MONONGAHELA + #2129",,40.417361,-79.887544,01,,,,,0
16529,16529,"WEST VIEW FIRE LN + WORKOUT ANYTIME",,40.517571,-80.037758,01,,,,,0
16535,16535,"LINDEN + BEECH",,40.399804,-79.835514,01,,,,,0
16551,16551,"WASHINGTON BLVD + CYPHERS COMPANY",,40.463186,-79.905896,01,,,,,0
16556,16556,"ALLEGHENY AVE + PENNSYLVANIA",,40.522058,-79.842640,01,,,,,0
16558,16558,"ALLEGHENY AVE + MARYLAND",,40.518921,-79.843051,01,,,,,0
16559,16559,"ALLEGHENY AVE + DELAWARE",,40.517799,-79.843205,01,,,,,0
16560,16560,"ALLEGHENY AVE + WASHINGTON",,40.516380,-79.843348,01,,,,,0
16562,16562,"ALLEGHENY AVE + CALIFORNIA",,40.515345,-79.843382,01,,,,,0
16563,16563,"ALLEGHENY AVE + WASHINGTON",,40.516134,-79.843288,01,,,,,0
16564,16564,"ALLEGHENY AVE + DELAWARE",,40.517633,-79.843102,01,,,,,0
16566,16566,"ALLEGHENY AVE + ANN",,40.520159,-79.842814,01,,,,,0
16567,16567,"ALLEGHENY AVE + PENNSYLVANIA",,40.521832,-79.842593,01,,,,,0
16568,16568,"ALLEGHENY AVE + ARCHIE",,40.523682,-79.841961,01,,,,,0
16569,16569,"ALLEGHENY AVE + HULTON",,40.524786,-79.841354,01,,,,,0
16572,16572,"OAKWOOD ST + NIMICK PLACE",,40.449860,-79.884232,01,,,,,0
1658,1658,"KENDALL AVE + DAVIS",,40.489674,-80.049881,01,,,,,0
1659,1659,"KENDALL AVE + CRAWFORD",,40.488972,-80.050720,01,,,,,0
16595,16595,"E 4TH AVE + BOYD",,40.600704,-79.756126,01,,,,,0
16596,16596,"LINCOLN AVE + VERONA",,40.472931,-79.888966,01,,,,,0
166,166,"EAST ST + HAZLETT ST",,40.474771,-80.005385,01,,,,,0
1660,1660,"KENDALL AVE + WATSON",,40.487930,-80.051987,01,,,,,0
16601,16601,"CENTRE AVE + DITHRIDGE",,40.451428,-79.953432,01,,,,,0
16604,16604,"WEST ST + HOMESTEAD HEALTH CTR",,40.399708,-79.904832,01,,,,,0
16605,16605,"2ND ST + OLIVER",,40.376552,-79.849998,01,,,,,0
16606,16606,"2ND ST + HAMILTON",,40.375027,-79.848608,01,,,,,0
16607,16607,"2ND ST + SR CITIZEN HI-RISE",,40.373904,-79.847584,01,,,,,0
16611,16611,"BROWNSVILLE RD + TOWN SQUARE",,40.366744,-79.980960,01,,,,,0
16612,16612,"BROWNSVILLE RD + GIANT EAGLE",,40.365626,-79.982424,01,,,,,0
16614,16614,"KNOEDLER RD + BALDWIN TOWERS (#200)",,40.341909,-79.982312,01,,,,,0
16620,16620,"KENNEDY AVE + DELL",,40.366496,-79.857290,01,,,,,0
16627,16627,"WALLACE AVE + PITT",,40.445320,-79.886694,01,,,,,0
16628,16628,"WALLACE AVE + HAY",,40.444868,-79.885315,01,,,,,0
16637,16637,"CRAFTON INGRAM SHOPPING CENTER + BANK (CITIZENS)",,40.440389,-80.069690,01,,,,,0
16648,16648,"VIRGINIA AVE + BIGHAM",,40.431984,-80.015540,01,,,,,0
16650,16650,"CLEVER RD + FIELD CLUB",,40.468800,-80.126358,01,,,,,0
16651,16651,"CLEVER RD + MONTOUR HIGH SCHOOL",,40.468488,-80.123990,01,,,,,0
16652,16652,"CLEVER RD + PITCHFORK",,40.464995,-80.109499,01,,,,,0
16678,16678,"WALNUT ST + WAMPLER",,40.317288,-79.833672,01,,,,,0
16679,16679,"WALNUT ST + WAMPLER",,40.317162,-79.833728,01,,,,,0
16680,16680,"KENDALL AVE + CEDAR",,40.486660,-80.053636,01,,,,,0
1669,1669,"GRANT ST + JEFFERSON",,40.489448,-80.051722,01,,,,,0
16695,16695,"LINCOLN + HARRISON",,40.493535,-80.051521,01,,,,,0
167,167,"EAST ST + SUFFOLK ST",,40.469084,-80.001562,01,,,,,0
1670,1670,"GRANT ST + DAVIS",,40.490247,-80.050707,01,,,,,0
1671,1671,"GRANT ST + WASHINGTON FS",,40.490874,-80.049883,01,,,,,0
1672,1672,"GRANT ST + LINCOLN",,40.491966,-80.048481,01,,,,,0
16779,16779,"BROADWAY BLVD + #1010",,40.400742,-79.772732,01,,,,,0
16832,16832,"BENTLEY DR + BURROWS",,40.439637,-79.970657,01,,,,,0
16839,16839,"CAMP ST + BRYN MAWR",,40.452088,-79.958805,01,,,,,0
16841,16841,"MCKNIGHT RD + DUNCAN",,40.568787,-80.023956,01,,,,,0
16842,16842,"MCKNIGHT RD + DUNCAN",,40.568066,-80.023872,01,,,,,0
16845,16845,"BENTLEY DR + BURROWS",,40.439823,-79.970364,01,,,,,0
16881,16881,"BRIGHTON RD + BRIGHTRIDGE ST FS (BREADWORKS)",,40.461496,-80.018859,01,,,,,0
16882,16882,"CAMBRONNE ST + WINHURST",,40.488497,-80.043300,01,,,,,0
16887,16887,"MAIN ST + 23RD",,40.493420,-79.914229,01,,,,,0
169,169,"EAST ST + ROYAL ST",,40.465996,-79.999840,01,,,,,0
16932,16932,"VANN RD + MINGO",,40.465035,-79.892789,01,,,,,0
16940,16940,"HECKEL RD OPP KENMAWR PLAZA",,40.473413,-80.094148,01,,,,,0
16950,16950,"PRESIDENTIAL DR + WASHINGTON",,40.584852,-79.999604,01,,,,,0
16963,16963,"OHIO RIVER BLVD + THRIFT STORE",,40.495210,-80.065870,01,,,,,0
16967,16967,"BAUM BLVD + AIKEN",,40.457059,-79.938339,01,,,,,0
16981,16981,"UNIVERSAL RD + MAIN",,40.467691,-79.793399,01,,,,,0
16991,16991,"PATRIOT WAY + DELAFIELD",,40.497006,-79.890916,01,,,,,0
17,17484,"BROADWAY AVE AT BELASCO",,40.407036,-80.027078,01,,,,,0
170,170,"EAST ST + LAREDA ST",,40.462822,-79.998985,01,,,,,0
17007,17007,"GREENTREE RD + ST MARGARET SCHOOL DRIVEWAY",,40.423084,-80.044874,01,,,,,0
1702,1702,"ISLAND AVE + BEAVER",,40.461933,-80.032517,01,,,,,0
1704,1704,"BEAVER AVE + BRANCHPORT",,40.459427,-80.031136,01,,,,,0
1705,1705,"COLUMBUS AVE + CHATEAU FS",,40.457423,-80.028880,01,,,,,0
1706,1706,"COLUMBUS AVE + MANHATTAN",,40.457656,-80.027622,01,,,,,0
1707,1707,"MANHATTAN ST + JUNIATA",,40.456944,-80.027298,01,,,,,0
1708,1708,"MANHATTAN ST + N FRANKLIN",,40.456131,-80.027043,01,,,,,0
17081,17081,"BROADWAY BLVD + #1010",,40.400799,-79.772972,01,,,,,0
1709,1709,"MANHATTAN ST + LIVERPOOL",,40.455178,-80.026728,01,,,,,0
171,171,"NORTH AVE + MIDDLE ST FS",,40.456696,-80.000267,01,,,,,0
1710,1710,"MANHATTAN ST + PENNSYLVANIA",,40.454158,-80.026397,01,,,,,0
17109,17109,"WM PENN HWY + DOLLAR BANK",,40.438818,-79.764542,01,,,,,0
17110,17110,"WM PENN HWY + ECKARD",,40.438669,-79.767918,01,,,,,0
17126,17126,"JAMES ST + BUENA VISTA",,40.420174,-79.808328,01,,,,,0
17168,17168,"PARK MANOR DR + ROBINSON CENTER DR",,40.451745,-80.161385,01,,,,,0
1717,1717,"BRIGHTON + GIANT EAGLE LOWER LOT",,40.489670,-80.044536,01,,,,,0
17170,17170,"LINCOLN HWY + GREENSBURG PIKE",,40.381460,-79.816771,01,,,,,0
17182,17182,"AIRBRAKE AVE + #620",,40.396320,-79.810545,01,,,,,0
1719,1719,"PENNSYLVANIA AVE + FULTON",,40.454299,-80.024834,01,,,,,0
172,172,"NORTH AVE + JAMES ST",,40.456478,-80.001419,01,,,,,0
1720,1720,"PENNSYLVANIA AVE + FONTELLA",,40.454631,-80.023000,01,,,,,0
1721,1721,"PENNSYLVANIA AVE + ALLEGHENY",,40.455151,-80.020235,01,,,,,0
17212,17212,"CLOVERFIELD ST + AGNEW",,40.398709,-79.964555,01,,,,,0
1722,1722,"ALLEGHENY AVE + SHEFFIELD",,40.454308,-80.019829,01,,,,,0
17224,17224,"5TH AVE + #1681",,40.353324,-79.846079,01,,,,,0
17229,17229,"HAZELWOOD AVE + GLADSTONE",,40.412525,-79.940300,01,,,,,0
1723,1723,"ALLEGHENY AVE + NORTH",,40.453228,-80.019493,01,,,,,0
17235,17235,"JEFFERS ST + #1330",,40.453006,-80.065562,01,,,,,0
1725,1725,"ALLEGHENY AVE + NORTH",,40.452957,-80.019310,01,,,,,0
1726,1726,"ALLEGHENY AVE + SHEFFIELD",,40.454192,-80.019690,01,,,,,0
17263,17263,"S 26TH ST + SIDNEY",,40.428212,-79.967983,01,,,,,0
17264,17264,"SIDNEY ST + S 27TH",,40.427862,-79.966481,01,,,,,0
17265,17265,"SIDNEY ST + S 28TH",,40.427134,-79.964965,01,,,,,0
17269,17269,"GREENFIELD AVE+ 322",,40.425356,-79.948151,01,,,,,0
1727,1727,"PENNSYLVANIA AVE + BIDWELL ST",,40.455047,-80.021165,01,,,,,0
17277,17277,"SHADY AVE + HOBART",,40.434362,-79.918710,01,,,,,0
1728,1728,"PENNSYLVANIA AVE + SEDGEWICK",,40.454844,-80.022223,01,,,,,0
17284,17284,"MILLVALE AVE.+MITRE WAY",,40.459597,-79.946247,01,,,,,0
17286,17286,"EAST CARSON ST + 11TH",,40.428772,-79.987377,01,,,,,0
1729,1729,"PENNSYLVANIA AVE + FULTON",,40.454406,-80.024624,01,,,,,0
17293,17293,"AMITY ST + 9TH",,40.406346,-79.910035,01,,,,,0
1730,1730,"PENNSYLVANIA AVE + MANHATTAN",,40.454102,-80.026254,01,,,,,0
17307,17307,"SOUTHERN AV+ COWAN",,40.427595,-80.008950,01,,,,,0
1731,1731,"PENNSYLVANIA AVE + CHATEAU",,40.453747,-80.028143,01,,,,,0
17313,17313,"WOODSTOCK AVE +2690",,40.414304,-79.872838,01,,,,,0
17323,17323,"FREEPORT RD + EVERGREEN",,40.649166,-79.708945,01,,,,,0
17324,17324,"FREEPORT RD + EVERGREEN",,40.649055,-79.708800,01,,,,,0
17327,17327,"FREEPORT RD + ALTERMOOR DR",,40.655803,-79.707327,01,,,,,0
1733,1733,"CHATEAU ST + ADAMS",,40.458163,-80.029651,01,,,,,0
17335,17335,"SWISSVALE AVE + COAL",,40.434899,-79.882796,01,,,,,0
17347,17347,"VILLAGE DR + SOUTH HIILS VILLAGE PARKING GARAGE",,40.340025,-80.053800,01,,,,,0
17349,17349,"FREEPORT RD + OAK MANOR",,40.651210,-79.708426,01,,,,,0
1735,1735,"CHATEAU ST TURNAROUND + BEAVER",,40.461407,-80.031593,01,,,,,0
17350,17350,"FREEPORT RD + OAK MANOR",,40.650726,-79.708371,01,,,,,0
17355,17355,"FREEPORT RD + DOLLAR BANK(WATERWORKS)",,40.487273,-79.885363,01,,,,,0
17356,17356,"FREEPORT + #1050",,40.487400,-79.884395,01,,,,,0
1737,1737,"METROPOLITAN ST + CITIZENS BANK DRVWY",,40.455542,-80.031277,01,,,,,0
17374,17374,"CHARTIERS VALLEY SHOPPING CENTER DR + GIANT EAGLE",,40.366977,-80.109697,01,,,,,0
1738,1738,"METROPOLITAN ST + COLUMBUS",,40.456814,-80.031684,01,,,,,0
17381,17381,"MCCOY RD + #208",,40.474662,-80.070752,01,,,,,0
17389,17389,"MCKNIGHT RD + IVORY AVE RAMP FS",,40.499126,-80.012829,01,,,,,0
1739,1739,"METROPOLITAN ST + BRANCHPORT",,40.458706,-80.032318,01,,,,,0
174,174,"CEDAR AVE + EAST OHIO ST",,40.453461,-80.001819,01,,,,,0
1740,1740,"BRANCHPORT ST + PREBLE",,40.458813,-80.033409,01,,,,,0
1742,1742,"PREBLE AVE + ISLAND",,40.461418,-80.034515,01,,,,,0
17422,17422,"DYNAMO WAY + BEECH",,40.400510,-79.835580,01,,,,,0
17426,17426,"JEFFERSON DR + COMMUNITY CENTER",,40.480002,-80.076496,01,,,,,0
17427,17427,"PLEASANT RIDGE RD + OAK",,40.479061,-80.073827,01,,,,,0
17430,17430,"OVERLOOK PLACE + PLEASANT RIDGE",,40.480071,-80.075060,01,,,,,0
17431,17431,"PLEASANT RIDGE + SENIOR HIGHRISE",,40.480035,-80.076368,01,,,,,0
17432,17432,"JEFFERSON DR + MCOY",,40.479716,-80.078489,01,,,,,0
17453,17453,"VANADIUM RD + BOWER HILL",,40.368406,-80.084332,01,,,,,0
17482,17482,"BROADWAY AVE AT SHIRAS",,40.403788,-80.030326,01,,,,,0
175,175,"CEDAR AVE + PRESSLEY ST",,40.451587,-80.001206,01,,,,,0
17503,17503,"BROADHEAD-FORDING RD + W PROSPECT",,40.448575,-80.082218,01,,,,,0
17509,17509,"WORTHINGTON AVE + INTERSTATE LOUNGE(#1560)",,40.292744,-79.909534,01,,,,,0
17510,17510,"WORTHINGTON AVE + INTERSTATE LOUNGE(#1560)",,40.292725,-79.909450,01,,,,,0
17518,17518,"AMITY ST + 8TH",,40.406968,-79.910707,01,,,,,0
17519,17519,"AMITY + 7TH AVE",,40.407336,-79.911127,01,,,,,0
17520,17520,"EVANS AVE + MCKEESPORT HOSPITAL EMERGENCY",,40.350924,-79.849927,01,,,,,0
17521,17521,"EVANS AVE + MCKEESPORT HOSPITAL MAIN ENTRANCE",,40.351476,-79.850446,01,,,,,0
17533,17533,"PROSPECT RD + CAPAREL TOWNHOUSES",,40.359633,-79.959714,01,,,,,0
17534,17534,"PROSPECT RD + BERYL FS",,40.361387,-79.962217,01,,,,,0
17552,17552,"BRIGHTON RD + ARMANDALE",,40.458032,-80.016051,01,,,,,0
17592,17592,"BAPTIST + WEYMAN RD FS (CASTE VILLAGE)",,40.357663,-80.000317,01,,,,,0
176,176,"ANDERSON ST + LACOCK ST",,40.449867,-80.001076,01,,,,,0
17602,17602,"HIGHLAND AVE + BROAD ST",,40.462605,-79.924351,01,,,,,0
17625,17625,"PLEASANT RIDGE RD + OVERLOOK",,40.480536,-80.072590,01,,,,,0
17633,17633,"WEST BUSWAY + BELL STATION A",,40.415441,-80.083026,01,,,,,0
17634,17634,"BROWNSVILLE RD + MATHEWS",,40.413422,-79.988655,01,,,,,0
17645,17645,"STEUBENVILLE PIKE + HADDOCK",,40.449416,-80.107668,01,,,,,0
17647,17647,"WATERFRONT DR + COSTCO WHOLESALE DRVWY",,40.404341,-79.920553,01,,,,,0
17656,18827,"WATERWORKS DR + BED BATH & BEYOND (WALMART)",,40.488022,-79.889769,01,,,,,0
17666,17666,"ELIZA ST + DIVISION",,40.394594,-79.879598,01,,,,,0
17671,17671,"FIFTH AVE + MCKEE",,40.440629,-79.959911,01,,,,,0
17677,17677,"ROSS ST + WOOD",,40.442493,-79.884110,01,,,,,0
1768,1768,"COLBY ST + FABER",,40.486115,-80.005005,01,,,,,0
1769,1769,"SIRIUS ST + #3517",,40.484936,-80.005661,01,,,,,0
1770,1770,"REGULUS ST + COLBY",,40.484647,-80.004502,01,,,,,0
1772,1772,"COLBY ST + MT PLEASANT",,40.483251,-80.003855,01,,,,,0
1773,1773,"MT PLEASANT RD + NORTHVIEW HTS SCHOOL",,40.481891,-80.002784,01,,,,,0
17733,17733,"SECOND AVENUE + PGH TECH CTR (MIDDLE ACCESS ROAD)",,40.432779,-79.962507,01,,,,,0
17734,17734,"VA HOSPITAL TRANSIT LOOP + SHELTER",,40.446697,-79.960418,01,,,,,0
17736,17736,"MAIN + 22ND",,40.397711,-79.901554,01,,,,,0
17737,17737,"WATERFRONT DR + BRIDGE ST. (RED ROBIN)",,40.409498,-79.916568,01,,,,,0
1774,1774,"MT PLEASANT RD + #384",,40.480453,-80.002007,01,,,,,0
17740,17740,"TARGET DR + TARGET PERIMETER RD",,40.411125,-79.909742,01,,,,,0
17744,17744,"TARGET DR + TARGET PERIMETER RD",,40.410010,-79.912595,01,,,,,0
17749,4854,"E CARSON ST + 24TH",,40.428163,-79.971310,01,,,,,0
1775,1775,"MT PLEASANT RD + CHICAGO",,40.478703,-80.000974,01,,,,,0
1776,1776,"MT PLEASANT RD + HAZLETT",,40.477836,-80.000288,01,,,,,0
